ID,Rank,TOP_BLUE_Champ,JG_BLUE_Champ,MID_BLUE_Champ,BOT_BLUE_Champ,SUP_BLUE_Champ,TOP_RED_Champ,JG_RED_Champ,MID_RED_Champ,BOT_RED_Champ,SUP_RED_Champ,Blue_Win,Red_Win
4251733591,gold,Jax,Vel'Koz,Annie,Irelia,Sona,Yone,Graves,Qiyana,Ezreal,Yuumi,False,True
4251659501,diamond,Sejuani,Graves,Yasuo,Ashe,Vel'Koz,Renekton,Kindred,Veigar,Vayne,Sona,True,False
4251634068,gold,Nasus,Nunu & Willump,Yone,Veigar,Lux,Tryndamere,Kayle,Seraphine,Jhin,Nidalee,False,True
4251558239,gold,Jayce,Kindred,Seraphine,Jhin,Leona,Garen,Vi,Anivia,Kai'Sa,Karma,False,True
4250344837,platinum,Garen,Kindred,Nasus,Lucian,Alistar,Shen,Nidalee,Ryze,Jinx,Senna,True,False
4250360646,platinum,Jax,Kindred,Ryze,Kog'Maw,Janna,Jayce,Nidalee,Viktor,Aphelios,Lulu,True,False
4250317702,gold,Camille,Olaf,Sylas,Jinx,Brand,Sett,Kindred,Lissandra,Sivir,Soraka,False,True
4250190636,platinum,Singed,Kindred,Anivia,Lucian,Karma,Riven,Diana,Heimerdinger,Caitlyn,Pyke,True,False
4250099672,gold,Sion,Garen,Akshan,Vayne,Blitzcrank,Fiora,Diana,Ziggs,Sivir,Thresh,False,True
4250096553,,Camille,Hecarim,Zoe,Miss Fortune,Leona,Garen,Volibear,Anivia,Samira,Alistar,False,True
4250120510,,Lee Sin,Rengar,Vex,Miss Fortune,Leona,Pantheon,Ekko,Viktor,Ziggs,Nautilus,True,False
4250036899,platinum,Garen,Master Yi,Veigar,Draven,Nautilus,Wukong,Zac,Corki,Jinx,Janna,False,True
4249979233,platinum,Jax,Kindred,Ahri,Samira,Lux,Sett,Kayn,Viktor,Aphelios,Alistar,False,True
4249990117,platinum,Garen,Diana,Veigar,Ezreal,Lux,Gangplank,Master Yi,Anivia,Zeri,Karma,True,False
4249950927,gold,Renekton,Graves,Anivia,Ashe,Soraka,Gragas,Hecarim,Irelia,Caitlyn,Xerath,False,True
4249857790,gold,Corki,Fiddlesticks,Zilean,Ezreal,Renata Glasc,Renekton,Graves,Anivia,Samira,Thresh,False,True
4249881247,gold,Kayle,Rengar,Malzahar,Draven,Lulu,Gangplank,Graves,Anivia,Jinx,Nami,False,True
4249827107,gold,Urgot,Kindred,Ekko,Ezreal,Brand,Singed,Rek'Sai,Annie,Caitlyn,Senna,True,False
4249803591,gold,Garen,Kindred,Corki,Ezreal,Soraka,Vladimir,Fiddlesticks,Kalista,Ashe,Lux,False,True
4249790159,platinum,Aatrox,Kha'Zix,Gangplank,Vayne,Janna,Malphite,Xin Zhao,Akali,Caitlyn,Leona,True,False
4249743432,gold,Garen,Graves,Sylas,Kai'Sa,Rakan,Mordekaiser,Qiyana,Viktor,Samira,Galio,True,False
4249669512,silver,Camille,Lee Sin,Vladimir,Jinx,Thresh,Gangplank,Graves,Yone,Caitlyn,Brand,False,True
4249703603,,Cho'Gath,Lee Sin,Kai'Sa,Draven,Pyke,Volibear,Kindred,Ryze,Caitlyn,Lulu,True,False
4249609602,gold,Vladimir,Rek'Sai,Sylas,Jinx,Lulu,Jax,Viego,Ryze,Ezreal,Nami,True,False
4249614484,bronze,Anivia,Kayn,Diana,Miss Fortune,Leona,Darius,Zac,Talon,Aphelios,Senna,False,True
4249610540,bronze,Karma,Rammus,Sylas,Kai'Sa,Yuumi,Kayle,Kayn,Veigar,Lux,Ashe,False,True
4249544902,silver,Tryndamere,Kha'Zix,Ahri,Jhin,Nautilus,Karma,Rek'Sai,Sylas,Kai'Sa,Leona,False,True
4249559855,,Graves,Master Yi,Ekko,Caitlyn,Yuumi,Karma,Shaco,Sylas,Twitch,Blitzcrank,False,True
4249515377,gold,Irelia,Nocturne,Orianna,Samira,Janna,Karma,Kha'Zix,Diana,Lucian,Nami,False,True
4249483485,silver,Aatrox,Kha'Zix,Kai'Sa,Lucian,Qiyana,Annie,Graves,Karma,Ezreal,Pyke,True,False
4249253014,platinum,Jax,Master Yi,Corki,Lucian,Nami,Mordekaiser,Lee Sin,Qiyana,Ziggs,Yuumi,False,True
4255499640,platinum,Malphite,Kha'Zix,Katarina,Samira,Shaco,Tryndamere,Ekko,Seraphine,Lucian,Nami,True,False
4255494046,platinum,Mordekaiser,Rek'Sai,Ahri,Jhin,Vel'Koz,Akali,Kha'Zix,Talon,Kai'Sa,Blitzcrank,False,True
4255414705,,Darius,Kha'Zix,Vladimir,Tristana,Nautilus,Shen,Graves,Twisted Fate,Kai'Sa,Soraka,True,False
4255322195,platinum,Malphite,Jarvan IV,Yone,Twitch,Brand,Shen,Lee Sin,Veigar,Kai'Sa,Swain,True,False
4255308835,platinum,Sylas,Kindred,Zilean,Jinx,Nami,Mordekaiser,Graves,Viktor,Kai'Sa,Leona,True,False
4255273030,platinum,Riven,Zac,Twisted Fate,Ezreal,Alistar,Mordekaiser,Graves,Orianna,Varus,Sion,True,False
4255258138,platinum,Jayce,Zeri,Ziggs,Graves,Alistar,Mordekaiser,Sion,Zed,Varus,,False,True
4255247198,diamond,Riven,Graves,Cho'Gath,Aphelios,Nautilus,Camille,Zac,Lissandra,Kai'Sa,Janna,False,True
4255224944,diamond,Volibear,Viego,Irelia,Samira,Nautilus,Teemo,Trundle,Qiyana,Zeri,Janna,False,True
4255250764,platinum,Teemo,Graves,Zed,Varus,Pyke,Riven,Evelynn,Qiyana,Caitlyn,Tahm Kench,False,True
4255027269,platinum,Sett,Rek'Sai,Annie,Jhin,Senna,Singed,Graves,Zilean,Vayne,Soraka,True,False
4255053280,diamond,Wukong,Zac,Yasuo,Jhin,Alistar,Viktor,Kindred,Kai'Sa,Jinx,Blitzcrank,True,False
4255019959,platinum,Kassadin,Graves,Akali,Jinx,Galio,Illaoi,Hecarim,LeBlanc,Varus,Lux,True,False
4254995033,platinum,Tahm Kench,Graves,Veigar,Jhin,Lux,Singed,Kha'Zix,Kayle,Jinx,Pyke,False,True
4254939185,platinum,Gnar,Nocturne,Morgana,Samira,Nautilus,Zoe,Hecarim,Akali,Lucian,Nami,True,False
4254889274,diamond,Malphite,Graves,Ahri,Draven,Yuumi,Irelia,Diana,Galio,Jhin,Leona,True,False
4254855055,diamond,Irelia,Graves,Teemo,Lucian,Nami,Gangplank,Amumu,Galio,Kai'Sa,Nautilus,True,False
4254736582,platinum,Aatrox,Taliyah,Jayce,Jhin,Lux,Sett,Graves,Ekko,Karthus,Xerath,True,False
4254684182,diamond,Riven,Graves,Sylas,Ashe,Lulu,Jayce,Kha'Zix,Akali,Xayah,Karma,True,False
4254620506,platinum,Nasus,Viego,Kai'Sa,Vayne,Soraka,Jax,Diana,Vladimir,Zeri,Lulu,True,False
4254593779,platinum,Rengar,Graves,Corki,Anivia,Tahm Kench,Fiora,Shyvana,Akali,Lucian,Thresh,False,True
4254540886,platinum,Mordekaiser,Ekko,Akali,Varus,Sion,Fiora,Viego,Aatrox,Jhin,Taliyah,False,True
4254252153,diamond,Shen,Shaco,Viktor,Jinx,Tahm Kench,Aatrox,Kha'Zix,Garen,Twitch,Yuumi,False,True
4254227807,platinum,Nasus,Graves,Azir,Lucian,Nautilus,Garen,Diana,Sylas,Jinx,Leona,False,True
4254193921,diamond,Gangplank,Graves,Lux,Kai'Sa,Senna,Jayce,Kindred,Viktor,Ezreal,Lulu,True,False
4254177518,platinum,Poppy,Graves,Zilean,Ezreal,Shaco,Fiora,Master Yi,Corki,Vayne,Janna,True,False
4254156635,platinum,Fiora,Graves,Ahri,Samira,Blitzcrank,Garen,Viego,Karma,Kai'Sa,Galio,True,False
4254172158,platinum,Garen,Graves,Twisted Fate,Lucian,Nami,Shen,Warwick,Ryze,Ashe,Renata Glasc,True,False
4253993245,platinum,Fiora,Graves,Kassadin,Lucian,Xerath,Garen,Nidalee,Malzahar,Veigar,Senna,False,True
4254000690,platinum,Garen,Hecarim,Viktor,Twitch,Swain,Ornn,Graves,Azir,Samira,Yuumi,False,True
4253928361,platinum,Warwick,Graves,Veigar,Samira,Zilean,Aatrox,Kindred,Yasuo,Karthus,Pyke,True,False
4253924928,platinum,Kayle,Graves,Zoe,Zeri,Sona,Gnar,Shaco,LeBlanc,Xayah,Lux,False,True
4253939913,platinum,Malphite,Viego,Qiyana,Miss Fortune,Nami,Jax,Graves,LeBlanc,Jhin,Seraphine,True,False
4253902185,platinum,Quinn,Graves,Viktor,Kai'Sa,Alistar,Kled,Xin Zhao,Vex,Jinx,Janna,False,True
4253837915,platinum,Sion,Graves,Kassadin,Aphelios,Renata Glasc,Darius,Diana,Viktor,Twitch,Blitzcrank,False,True
4253825568,platinum,Riven,Lee Sin,Ekko,Zeri,Yuumi,Ornn,Graves,Vex,Vayne,Renata Glasc,False,True
4253160466,platinum,Sion,Nidalee,Ahri,Varus,Soraka,Gwen,Graves,Yasuo,Kai'Sa,Brand,True,False
4253105662,diamond,Irelia,Graves,Ekko,Jinx,Janna,Tryndamere,Vi,Vladimir,Jhin,Zilean,True,False
4253072845,platinum,Garen,Volibear,Veigar,Kai'Sa,Morgana,Teemo,Viego,Ahri,Jinx,Nautilus,False,True
4253027594,platinum,Camille,Graves,Sylas,Jhin,Seraphine,Fiora,Fiddlesticks,Yasuo,Miss Fortune,Janna,False,True
4252999475,platinum,Vayne,Graves,Lulu,Tahm Kench,Senna,Urgot,Lee Sin,Xerath,Jinx,Nami,False,True
4252214318,platinum,Fiora,Viego,Zed,Jinx,Karma,Teemo,Kha'Zix,Talon,Senna,Zyra,False,True
4252190904,platinum,Ornn,Graves,Kai'Sa,Xayah,Senna,Lucian,Hecarim,Zac,Varus,Soraka,True,False
4252094225,platinum,Tryndamere,Rammus,Sylas,Zeri,Lux,Mordekaiser,Lee Sin,Yasuo,Kai'Sa,Yuumi,True,False
4252085801,platinum,Malphite,Graves,Zed,Cassiopeia,Amumu,Sylas,Viego,Ekko,Yasuo,Pyke,True,False
4245622623,diamond,Ornn,Kindred,Karma,Ashe,Yuumi,Rengar,Viego,Kassadin,Caitlyn,Morgana,True,False
4245581579,diamond,Jax,Hecarim,Tryndamere,Kai'Sa,Senna,Malphite,Zac,Qiyana,Jinx,Nautilus,True,False
4245557139,diamond,Sett,Graves,Syndra,Zeri,Blitzcrank,Nasus,Diana,Jayce,Jinx,Thresh,True,False
4245544245,platinum,Fiora,Warwick,Anivia,Jinx,Nami,Gwen,Graves,Syndra,Zeri,Karma,False,True
4245459479,platinum,Aatrox,Trundle,Vex,Ashe,Zilean,Renekton,Graves,Fizz,Jinx,Janna,False,True
4245474800,platinum,Sylas,Zac,Zed,Ezreal,Nami,Darius,Volibear,Anivia,Vayne,Alistar,True,False
4245480275,platinum,Shen,Vi,Cassiopeia,Zeri,Yuumi,Fiora,Viego,Lux,Kai'Sa,Tahm Kench,True,False
4245423273,platinum,Ornn,Graves,Katarina,Ezreal,Yuumi,Trundle,Diana,Zed,Twitch,Seraphine,True,False
4245323592,platinum,Tryndamere,Graves,Zed,Vayne,Lux,Garen,Diana,Xerath,Jhin,Alistar,True,False
4245307449,platinum,Riven,Viego,Twisted Fate,Tristana,Braum,Gangplank,Hecarim,Veigar,Jhin,Janna,True,False
4245249437,platinum,Sion,Nunu & Willump,Qiyana,Caitlyn,Leona,Shen,Graves,Sylas,Jhin,Senna,False,True
4239005360,diamond,Malphite,Skarner,Annie,Jinx,Xerath,Tryndamere,Graves,Lux,Aphelios,Lulu,True,False
4238986496,platinum,Kennen,Graves,Pyke,Lucian,Leona,Sylas,Rek'Sai,Yasuo,Kai'Sa,Janna,True,False
4237890176,platinum,Volibear,Kha'Zix,Katarina,Ezreal,Senna,Tryndamere,Graves,Ahri,Twitch,Nami,True,False
4237670314,diamond,Garen,Zac,Yasuo,Jhin,Nami,Aatrox,Nocturne,Kassadin,Jinx,Lulu,False,True
4237595631,platinum,Graves,Xin Zhao,Seraphine,Vayne,Brand,Camille,Zac,Veigar,Jinx,Renata Glasc,True,False
4237554164,diamond,Garen,Rek'Sai,Diana,Vayne,Leona,Illaoi,Jarvan IV,Orianna,Jhin,Taric,True,False
4237507517,platinum,Tryndamere,Zac,Malzahar,Kai'Sa,Janna,Trundle,Hecarim,Lissandra,Sivir,Nautilus,False,True
4237482460,platinum,Riven,Master Yi,Ahri,Zeri,Nami,Garen,Viego,Veigar,Kai'Sa,Lulu,False,True
4237206329,platinum,Irelia,Graves,Malzahar,Jhin,Karma,Singed,Xin Zhao,Cassiopeia,Jinx,Lulu,True,False
4236759024,platinum,Irelia,Viego,Vladimir,Ashe,Pyke,Shen,Nunu & Willump,Cassiopeia,Miss Fortune,Karma,False,True
4236724851,,Irelia,Zac,Yasuo,Jhin,Karma,Gwen,Graves,Malzahar,Tristana,Nami,True,False
4236690515,diamond,Irelia,Hecarim,Zoe,Vayne,Lulu,Sion,Kha'Zix,Ahri,Lucian,Vel'Koz,True,False
4236634007,platinum,Gnar,Fiddlesticks,Rumble,Veigar,Senna,Fiora,Viego,Karma,Kai'Sa,Nami,True,False
4236595601,diamond,Rengar,Zac,Ahri,Xayah,Lulu,Tryndamere,Lee Sin,Sylas,Tristana,Karma,True,False
4236571428,platinum,Garen,Fiddlesticks,Orianna,Vayne,Maokai,Gwen,Graves,Irelia,Jhin,Vel'Koz,True,False
4236529866,platinum,Kayle,Kha'Zix,Karma,Caitlyn,Senna,Dr. Mundo,Viego,Sejuani,Zeri,Maokai,True,False
4236453631,platinum,Cassiopeia,Zac,Zed,Samira,Yuumi,Tryndamere,Rengar,Veigar,Jhin,Nautilus,True,False
4236416964,diamond,Riven,Zac,Kayle,Draven,Blitzcrank,Gnar,Ekko,Yasuo,Ezreal,Seraphine,False,True
4236382992,platinum,Kennen,Hecarim,Yasuo,Vayne,Lulu,Jayce,Vi,Rumble,Ashe,Xerath,True,False
4236356568,platinum,Irelia,Zac,Kassadin,Zeri,Morgana,Kennen,Karthus,Pantheon,Twitch,Karma,True,False
4236344371,platinum,Aatrox,Hecarim,Twisted Fate,Jinx,Lulu,Dr. Mundo,Xin Zhao,Vex,Ezreal,Seraphine,False,True
4236351701,diamond,Garen,Graves,Vladimir,Ezreal,Twitch,Malphite,Kha'Zix,Zed,Vayne,Leona,False,True
4235929274,platinum,Sett,Jax,Lux,Miss Fortune,Nautilus,Fiora,Master Yi,Zed,Samira,Yuumi,False,True
4235933366,platinum,Malphite,Viego,Cassiopeia,Jinx,Senna,Shen,Fiddlesticks,Cho'Gath,Ezreal,Lux,True,False
4235855924,platinum,Sion,Zac,Corki,Kai'Sa,Senna,Gwen,Rengar,Heimerdinger,Jhin,Pyke,False,True
4235833447,diamond,Renekton,Kha'Zix,Cassiopeia,Tristana,Lulu,Gragas,Graves,Ekko,Jinx,Janna,False,True
4235780044,diamond,Jayce,Vi,Ahri,Jinx,Xerath,Fiora,Zac,Irelia,Ziggs,Soraka,True,False
4235733961,diamond,Shen,Zac,Yone,Jinx,Morgana,Cho'Gath,Karthus,Pantheon,Ezreal,Soraka,True,False
4235072660,platinum,Volibear,Talon,Ahri,Vayne,Lulu,Riven,Graves,Galio,Varus,Seraphine,False,True
4234989148,diamond,Tryndamere,Graves,Galio,Jinx,Swain,Akali,Kindred,Yone,Ziggs,Renata Glasc,True,False
4235013305,platinum,Renekton,Shyvana,Zed,Jinx,Lulu,Tryndamere,Diana,Irelia,Caitlyn,Blitzcrank,False,True
4235010217,platinum,Akali,Karthus,Zed,Jinx,Karma,Volibear,Kha'Zix,Fizz,Veigar,Pyke,True,False
4234844981,platinum,Gangplank,Zac,Darius,Ezreal,Xerath,Jayce,Jarvan IV,Lillia,Zeri,Pyke,False,True
4234781449,platinum,Aatrox,Mordekaiser,Yone,Jhin,Senna,Fiora,Viego,Vel'Koz,Jinx,Lulu,True,False
4234742867,diamond,Camille,Master Yi,Yone,Kai'Sa,Nautilus,Cho'Gath,Graves,Cassiopeia,Vayne,Braum,True,False
4234669143,diamond,Garen,Zac,Yasuo,Xayah,Renata Glasc,Jayce,Xin Zhao,Zoe,Samira,Pyke,True,False
4234681839,platinum,Garen,Kha'Zix,Ahri,Kai'Sa,Sona,Sett,Zac,Ryze,Jinx,Lux,True,False
4234606708,platinum,Gangplank,Zac,Yasuo,Caitlyn,Brand,Urgot,Jarvan IV,Vladimir,Ezreal,Pyke,True,False
4234650846,platinum,Akali,Kha'Zix,Yasuo,Jhin,Alistar,Gangplank,Zac,Katarina,Lucian,Lux,True,False
4234566752,diamond,Mordekaiser,Viego,Fizz,Aphelios,Kalista,Gangplank,Vayne,Ahri,Jinx,Karma,False,True
4255605358,platinum,Jax,Zed,Ahri,Senna,Xerath,Heimerdinger,Hecarim,Gangplank,Xayah,Lux,True,False
4255544341,platinum,Graves,Nidalee,Lux,Varus,Morgana,Aatrox,Zac,Gangplank,Zeri,Seraphine,True,False
4255471957,platinum,Yorick,Lillia,Gangplank,Ezreal,Thresh,Camille,Hecarim,Qiyana,Brand,Nami,True,False
4255419157,platinum,Riven,Lee Sin,Ahri,Ezreal,Nautilus,Gangplank,Kindred,Katarina,Brand,Nami,True,False
4255416721,diamond,Gangplank,Viego,Katarina,Tristana,Rell,Akali,Hecarim,Vladimir,Jinx,Nami,False,True
4255382956,platinum,Nasus,Rengar,Gangplank,Twitch,Renata Glasc,Aatrox,Kayn,Akali,Jinx,Janna,True,False
4255368188,platinum,Yasuo,Ekko,Vladimir,Kai'Sa,Yuumi,Camille,Shaco,Rumble,Jhin,Sona,False,True
4255355175,platinum,Mordekaiser,Lee Sin,Gangplank,Veigar,Leona,Dr. Mundo,Karthus,Zed,Twitch,Tahm Kench,False,True
4255352946,,Darius,Vi,Lissandra,Aphelios,Renata Glasc,Aatrox,Udyr,Gangplank,Twitch,Morgana,False,True
4255320108,diamond,Gangplank,Shaco,Yasuo,Jinx,Nautilus,Sion,Amumu,Ryze,Caitlyn,Senna,False,True
4255276284,platinum,Jayce,Hecarim,Veigar,Ezreal,Karma,Kennen,Wukong,Gangplank,Sivir,Shaco,True,False
4255301303,platinum,Tahm Kench,Kayn,Gangplank,Zeri,Zilean,Jayce,Kha'Zix,Sylas,Jhin,Janna,False,True
4255218980,diamond,Aatrox,Kha'Zix,Fizz,Jinx,Janna,Mordekaiser,Xin Zhao,Gangplank,Karthus,Swain,False,True
4255206377,diamond,Gangplank,Nocturne,Sylas,Jinx,Yuumi,Darius,Kha'Zix,Ekko,Karthus,Senna,False,True
4255251805,diamond,Fiora,Shaco,Vladimir,Zeri,Thresh,Sett,Vi,Gangplank,Aphelios,Nami,False,True
4255211713,platinum,Viktor,Kha'Zix,Diana,Lucian,Karma,Gangplank,Kayn,Vladimir,Jinx,Nami,False,True
4255155514,platinum,Akali,Zac,Qiyana,Kai'Sa,Leona,Fiora,Hecarim,Gangplank,Aphelios,Janna,False,True
4255191342,platinum,Gangplank,Hecarim,Ahri,Vayne,Lux,Tristana,Kindred,Akali,Ezreal,Soraka,True,False
4254901902,diamond,Mordekaiser,Kayn,Veigar,Ezreal,Karma,Rengar,Diana,Ekko,Kai'Sa,Morgana,False,True
4254718370,diamond,Zilean,Volibear,Fizz,Miss Fortune,Morgana,Jayce,Jarvan IV,Lissandra,Ziggs,Senna,False,True
4254710686,diamond,Gangplank,Fiddlesticks,Tristana,Twitch,Janna,Aatrox,Elise,LeBlanc,Kai'Sa,Blitzcrank,False,True
4254547625,diamond,Malphite,Lee Sin,Ryze,Vayne,Soraka,Gangplank,Zed,Akshan,Veigar,Karma,False,True
4254469644,platinum,Sion,Graves,Vex,Caitlyn,Lux,Gangplank,Shaco,Yone,Veigar,Senna,True,False
4254453684,diamond,Gangplank,Viego,Ryze,Vayne,Morgana,Fiora,Rumble,Annie,Ezreal,Rell,True,False
4254387342,diamond,Gangplank,Ekko,Yone,Jinx,Lux,Fiora,Elise,Talon,Jhin,Sona,False,True
4254365136,diamond,Akshan,Diana,Ornn,Lucian,Nami,Mordekaiser,Volibear,Qiyana,Samira,Lux,False,True
4254329489,diamond,Gangplank,Kindred,Katarina,Draven,Nautilus,Yorick,Viego,Twisted Fate,Kai'Sa,Leona,True,False
4254324632,diamond,Gangplank,Ekko,Vex,Yasuo,Gragas,Urgot,Diana,Veigar,Zeri,Xerath,False,True
4254253661,platinum,Fizz,Ekko,Vex,Ezreal,Lux,Gangplank,Diana,Yasuo,Jhin,Yuumi,True,False
4254248153,diamond,Gangplank,Kayn,Katarina,Jinx,Soraka,Graves,Vi,Fizz,Kai'Sa,Nami,False,True
4254199749,platinum,Camille,Master Yi,Yone,Jhin,Xerath,Gangplank,Rammus,Ekko,Lucian,Braum,False,True
4254174684,diamond,Gangplank,Ekko,Cassiopeia,Jhin,Thresh,Poppy,Xin Zhao,Xerath,Jinx,Brand,True,False
4254133910,platinum,Riven,Nocturne,Swain,Kai'Sa,Blitzcrank,Gangplank,Amumu,Irelia,Miss Fortune,Janna,False,True
4254170042,diamond,Gangplank,Sion,Veigar,Jinx,Braum,Garen,Nunu & Willump,Katarina,Draven,Karma,True,False
4253650732,diamond,Gangplank,Nunu & Willump,Fizz,Kai'Sa,Yuumi,Kayle,Talon,Sylas,Caitlyn,Janna,False,True
4253593188,platinum,Sett,Viego,Cassiopeia,Kai'Sa,Soraka,Gangplank,Shyvana,Diana,Miss Fortune,Janna,True,False
4253535154,platinum,Garen,Diana,Yasuo,Ezreal,Rakan,Gangplank,Viego,Katarina,Twitch,Bard,True,False
4253513288,diamond,Yone,Lee Sin,Vladimir,Caitlyn,Morgana,Gnar,Sejuani,Yasuo,Ezreal,Lux,True,False
4253458907,diamond,Gnar,Kayn,Yasuo,Kai'Sa,Taliyah,Illaoi,Volibear,Viktor,Caitlyn,Lux,False,True
4253473743,diamond,Rumble,Volibear,Twisted Fate,Lucian,Nami,Kayle,Trundle,Fizz,Caitlyn,Senna,True,False
4253461419,diamond,Mordekaiser,Taliyah,Lissandra,Lucian,Nami,Gangplank,Sion,LeBlanc,Jinx,Sett,True,False
4253407568,diamond,Gwen,Ekko,Vayne,Draven,Leona,Camille,Kindred,Akshan,,Seraphine,True,False
4253375528,diamond,Riven,Fiddlesticks,Talon,,Seraphine,Jayce,Xin Zhao,Fizz,Jhin,Lulu,True,False
4253373254,diamond,Riven,Diana,Vex,Zeri,Rell,Gragas,Viego,Akshan,Sona,Seraphine,True,False
4253343587,platinum,Urgot,Ivern,Vladimir,Sona,Seraphine,Tryndamere,Hecarim,Viktor,Jinx,Renata Glasc,False,True
4253279531,diamond,Gangplank,Graves,Aurelion Sol,Samira,Nautilus,Renekton,Rengar,Twitch,Jinx,Braum,True,False
4253286543,diamond,Gangplank,Rengar,Singed,Ezreal,Rakan,Yone,Ekko,Twisted Fate,Jinx,Zyra,True,False
4252546664,diamond,Tryndamere,Graves,Fizz,Zeri,Soraka,Aatrox,Hecarim,Zilean,,Seraphine,False,True
4252552323,diamond,Kayle,Lee Sin,Qiyana,Sona,Seraphine,Akali,Graves,Zed,Zeri,Yuumi,True,False
4252507251,diamond,Pantheon,Poppy,Quinn,Sona,Seraphine,Volibear,Jarvan IV,Ahri,Jinx,Senna,True,False
4249749380,diamond,Gangplank,Volibear,Akshan,Twitch,Lulu,Aatrox,Shyvana,Qiyana,Lucian,Nami,True,False
4249715641,platinum,Zilean,Volibear,Sylas,Jinx,Nautilus,Gangplank,Hecarim,Veigar,Lucian,Nami,True,False
4249711684,diamond,Gangplank,Nunu & Willump,Qiyana,Ezreal,Karma,Teemo,Hecarim,Zed,Zeri,Zilean,False,True
4249658859,platinum,Fiora,Warwick,Aurelion Sol,Jinx,Nautilus,Gangplank,Zac,LeBlanc,Kai'Sa,Yuumi,True,False
4248771947,diamond,Gangplank,Kha'Zix,Ahri,Kai'Sa,Renata Glasc,Garen,Ekko,Katarina,Jhin,Bard,True,False
4248665046,diamond,Kindred,Zac,Irelia,Draven,Trundle,Fiora,Skarner,Kassadin,Ezreal,Karma,False,True
4248587629,diamond,Gangplank,Rek'Sai,Ekko,Lucian,Lulu,Jax,Rengar,Ryze,Vayne,Soraka,True,False
4248564948,diamond,Gangplank,Rammus,Viktor,Kai'Sa,Karma,Irelia,Nunu & Willump,Annie,Vayne,Lulu,False,True
4248561249,diamond,Gangplank,Ekko,Heimerdinger,Kai'Sa,Braum,Garen,Evelynn,Lux,Zeri,Lulu,True,False
4247887302,diamond,Darius,Zac,Lux,Kai'Sa,Xerath,Gragas,Shyvana,Vladimir,Jhin,Senna,True,False
4247871086,diamond,Gangplank,Diana,Talon,Vayne,Morgana,Jayce,Nidalee,Kayle,Jhin,Lillia,True,False
4247788533,diamond,Jax,Rammus,Corki,Jhin,Senna,Gangplank,Viego,Karma,Veigar,Seraphine,True,False
4247814547,platinum,Pantheon,Karthus,Annie,Ezreal,Bard,Gragas,Nocturne,Zilean,Zeri,Yuumi,False,True
4247800010,diamond,Gangplank,Nunu & Willump,Zilean,Aphelios,Nautilus,Ornn,Volibear,Malzahar,Miss Fortune,Pyke,False,True
4247745904,platinum,Gangplank,Kayn,Malzahar,Kai'Sa,Lulu,Kayle,Hecarim,Zed,Ezreal,Thresh,False,True
4247686552,platinum,Darius,Kayn,LeBlanc,Sivir,Lux,Kindred,Evelynn,Orianna,Samira,Leona,False,True
4247609539,diamond,Gangplank,Lee Sin,Zed,Ziggs,Lux,Akshan,Fiddlesticks,Yasuo,Jinx,Nami,True,False
4247636635,,Shyvana,Viego,Lissandra,Samira,Pyke,Gangplank,Xin Zhao,Kai'Sa,Lucian,Alistar,False,True
4247605173,platinum,Akali,Master Yi,Lux,Ezreal,Soraka,Gangplank,Shaco,Brand,Jinx,Lulu,True,False
4247239943,platinum,Cho'Gath,Kayn,Veigar,Kai'Sa,Thresh,Gangplank,Rengar,Anivia,Ezreal,Soraka,True,False
4247202706,platinum,Kled,Kayn,Yone,Caitlyn,Nautilus,Gangplank,Master Yi,Fizz,Jhin,Braum,True,False
4247138395,platinum,Camille,Xin Zhao,Corki,Zeri,Yuumi,Gangplank,Rammus,Vladimir,Ezreal,Senna,False,True
4247114022,diamond,Gangplank,Shyvana,Qiyana,Kai'Sa,Nami,Graves,Udyr,Ahri,Lucian,Zilean,True,False
4244470386,diamond,Gangplank,Shyvana,Anivia,Jinx,Bard,Mordekaiser,Graves,Irelia,Kai'Sa,Seraphine,False,True
4244150603,platinum,Camille,Lee Sin,Lux,Tristana,Thresh,Gangplank,Shyvana,Sylas,Ezreal,Zoe,False,True
4244084601,platinum,Cho'Gath,Evelynn,Jinx,Tristana,Amumu,Gangplank,Shyvana,Akali,Miss Fortune,Pyke,False,True
4244019681,diamond,Gangplank,Shyvana,Veigar,Kai'Sa,Pyke,Akali,Rengar,Lissandra,Jhin,Senna,True,False
4244015979,diamond,Sejuani,Lee Sin,Vladimir,Tristana,Zilean,Gangplank,Shyvana,Ahri,Jinx,Senna,True,False
4244012834,diamond,Gangplank,Shyvana,Ahri,Tristana,Blitzcrank,Malphite,Graves,Malzahar,Jhin,Sona,True,False
4244009902,diamond,Kayle,Kindred,Akshan,Vayne,Nautilus,Gangplank,Ekko,Fizz,Jinx,Rell,True,False
4243955369,diamond,Sion,Diana,Yasuo,Zeri,Lulu,Gangplank,Shyvana,Ryze,Jinx,Blitzcrank,True,False
4242453859,platinum,Malphite,Kha'Zix,Ahri,Sona,Karma,Renekton,Kindred,Sylas,Zeri,Lux,False,True
4242397295,diamond,Fiora,Kayn,Tristana,,Karma,Yone,Sejuani,Kai'Sa,Zeri,Thresh,False,True
4242328977,platinum,Garen,Hecarim,Ahri,Zeri,Seraphine,Varus,Rammus,Akshan,,Karma,False,True
4242293819,platinum,Yone,Nocturne,Kassadin,Karma,Sona,Jayce,Rek'Sai,Diana,Miss Fortune,Nautilus,True,False
